fecha_hora,P_sum,P_mean,P_std
2015-01-04,0.0575625,0.014390625,0.028781250000000005
2015-01-11,0.2628333333333333,0.03754761904761905,0.0993416623225919
2015-01-18,2.935111111111111,0.41930158730158734,0.8479607301535577
2015-01-25,42.42766666666668,6.06109523809524,11.763202758912582
2015-02-01,6.434666666666665,0.9219259259259256,1.6677572316873446
2015-02-08,10.676666666666662,1.5252380952380948,2.436506843216845
2015-02-15,40.81422222222221,5.8306031746031755,9.77116375325796
2015-02-22,13.77244444444445,1.967492063492064,4.509053196914058
2015-03-01,6.759222222222223,0.9656031746031744,1.770656571830895
2015-03-08,1.1006666666666665,0.15723809523809526,0.3590900557847885
2015-03-15,2.859277777777778,0.40846825396825387,0.8741447603964017
2015-03-22,58.180111111111096,8.311444444444446,9.705358517967014
2015-03-29,18.824222222222218,2.6891746031746027,5.450270954875567
2015-04-05,39.017222222222216,5.573888888888887,6.502770019620875
2015-04-12,39.087777777777795,5.583968253968255,8.761814174447196
2015-04-19,37.74722222222223,5.392460317460316,6.513192988923905
2015-04-26,4.924777777777777,0.7035396825396824,1.3437919129383245
2015-05-03,9.256888888888888,1.3224126984126987,3.19297712444939
2015-05-10,6.208888888888887,0.8869841269841268,2.1960802138001685
2015-05-17,7.111999999999998,1.016,1.9924225533393753
2015-05-24,21.674666666666653,3.09638095238095,3.5894422782352158
2015-05-31,87.64411111111112,12.520587301587303,13.188267850240017
2015-06-07,4.07811111111111,0.5825873015873015,1.4372245459563802
2015-06-14,36.42077777777777,5.202968253968252,8.3833410503766
2015-06-21,5.870222222222219,0.8386031746031741,2.169843252163811
2015-06-28,1.0442222222222222,0.14917460317460318,0.3887861655858857
2015-07-05,0.0,0.0,0.0
2015-07-12,8.977111111111109,1.282444444444444,1.986559538319142
2015-07-19,54.708777777777776,7.815539682539684,8.185859531079611
2015-07-26,31.14677777777776,4.4495396825396805,7.674734703034754
2015-08-02,8.367888888888885,1.195412698412698,2.2708620458647855
2015-08-09,20.688166666666675,2.955452380952382,6.6331972401617785
2015-08-16,13.518444444444437,1.9312063492063483,3.885759258667927
2015-08-23,28.33733333333332,4.048190476190474,4.469517417775542
2015-08-30,29.3652222222222,4.261958730158728,4.434180262511171
2015-09-06,10.823222222222219,1.5629735449735447,2.845379660232401
2015-09-13,9.731388888888885,1.3901984126984126,2.433864105116865
2015-09-20,35.018499999999996,5.002642857142858,6.870967832964812
2015-09-27,0.11533333333333334,0.016476190476190478,0.03825840387904511
2015-10-04,31.490722222222207,4.498674603174601,7.65009151424669
2015-10-11,11.10788888888888,1.5868412698412688,3.1755876718761056
2015-10-18,58.64577777777778,8.377968253968255,9.406601717289584
2015-10-25,35.37655555555555,5.05379365079365,7.494665639886007
2015-11-01,30.169555555555558,4.360333333333333,6.246007858599386
2015-11-08,53.2271111111111,7.603873015873012,11.532464562155191
2015-11-15,10.978444444444433,1.5683492063492048,3.7946931541895816
2015-11-22,23.621999999999996,3.3745714285714286,4.1386809377995055
2015-11-29,24.722666666666655,3.5318095238095224,4.504971777829689
2015-12-06,1.2841111111111112,0.18478835978835984,0.35419676441188724
2015-12-13,0.22577777777777777,0.03225396825396826,0.08533597879497219
2015-12-20,12.587111111111106,1.7981587301587298,2.7349616958951004
2015-12-27,0.0,0.0,0.0
2016-01-03,14.12522222222222,2.017888888888889,3.3820861987102067
2016-01-10,36.92877777777777,5.275539682539684,9.702798904629155
2016-01-17,0.08466666666666667,0.012095238095238096,0.032000992048114574
2016-01-24,10.969666666666663,1.5670952380952379,4.0813624056425635
2016-01-31,0.9174444444444444,0.13106349206349208,0.33560719291060476
2016-02-07,3.6344444444444446,0.5192063492063492,1.2170606325590785
2016-02-14,10.747388888888885,1.5353412698412692,3.159629409718279
2016-02-21,24.0677222222222,3.4382460317460293,5.757685903845868
2016-02-28,4.4256111111111105,0.6322301587301586,1.4913709187093738
2016-03-06,2.8346111111111103,0.4049444444444444,0.897268383856718
2016-03-13,31.27633333333333,4.468047619047619,5.778505925483508
2016-03-20,17.99749999999999,2.5710714285714276,4.111920956335995
2016-03-27,3.52,0.5028571428571429,1.1276991349042558
2016-04-03,39.70461111111112,5.6720873015873,8.51937618439004
2016-04-10,31.760666666666655,4.537238095238093,5.259535224015039
2016-04-17,27.031722222222243,3.861674603174606,8.430545320410785
2016-04-24,14.643555555555553,2.0919365079365075,5.046702011094359
2016-05-01,46.68222222222223,6.880655158730158,8.690228157564935
2016-05-08,48.43594444444444,6.919420634920634,6.9822572806957774
2016-05-15,46.46394444444445,6.637706349206351,11.818097805667641
2016-05-22,6.249055555555555,0.892722222222222,1.7983897433727998
2016-05-29,32.01927777777779,4.57418253968254,9.305008722245368
2016-06-05,64.83144444444443,9.320214285714282,11.491363516583837
2016-06-12,15.883888888888881,2.269126984126983,3.7966931435672766
2016-06-19,11.065555555555555,1.5807936507936502,2.394420196237729
2016-06-26,25.732470588235287,3.676067226890755,6.19280998028794
2016-07-03,16.751,2.393,3.218145285541284
2016-07-10,32.33647058823528,4.6618291316526586,6.15532451888128
2016-07-17,36.79824999999998,5.256892857142854,4.956020229875298
2016-07-24,7.858124999999996,1.122589285714285,1.8897713095519186
2016-07-31,3.572933333333333,0.5104190476190476,0.7590577611092756
2016-08-07,15.598411764705876,2.228344537815125,1.9474193533920268
2016-08-14,20.0801111111111,2.8685873015873,3.7528619175286004
2016-08-21,19.935222222222208,2.847888888888887,4.4090473185989545
2016-08-28,53.31177777777776,7.615968253968251,10.85905782406362
2016-09-04,45.81877777777779,6.545539682539683,7.404734652277641
2016-09-11,59.81699999999998,8.545285714285711,7.689278776564846
2016-09-18,44.36533333333332,6.337904761904761,8.023802257990651
2016-09-25,9.863666666666667,1.4090952380952377,1.7098212349388893
2016-10-02,11.34533333333333,1.6207619047619044,1.8274881188632444
2016-10-09,39.64033333333333,5.662904761904761,6.9906400717037265
2016-10-16,51.58244444444443,7.368920634920632,5.951712030173408
2016-10-23,14.61788888888888,2.0882698412698404,3.1965328044372616
2016-10-30,42.18844444444445,6.026920634920636,8.523389436513794
2016-11-06,48.80505555555555,6.972150793650792,9.473002725404065
2016-11-13,14.149666666666667,2.021380952380952,3.019507166953451
2016-11-20,56.99477777777775,8.142111111111108,8.617323457766338
2016-11-27,18.96533333333333,2.7093333333333325,4.218812358260495
2016-12-04,49.90352941176469,7.129075630252098,7.714377875457967
2016-12-11,48.92322222222223,6.989031746031747,8.637737323485608
2016-12-18,10.216444444444443,1.4594920634920634,2.4220282135850315
2016-12-25,42.72866666666667,6.104095238095239,10.035937198031013
2017-01-01,6.745111111111108,0.9635873015873013,1.9753368293187294
2017-01-08,23.043444444444447,3.2919206349206354,6.7660874410367065
2017-01-15,15.098888888888881,2.1569841269841254,3.2922569973114686
2017-01-22,28.10933333333333,4.015619047619047,6.802676709898961
2017-01-29,1.1994444444444445,0.17134920634920636,0.38485115588421936
2017-02-05,3.5701111111111103,0.5100158730158731,0.8390777029306383
2017-02-12,1.5090555555555556,0.2155793650793651,0.49648614429456533
2017-02-19,0.47977777777777775,0.06853968253968254,0.1551846234008411
2017-02-26,50.75766666666667,7.25109523809524,10.825763224136374
2017-03-05,15.564555555555557,2.2235079365079367,4.032113898556936
2017-03-12,58.40594444444442,8.343706349206347,7.849702148308124
2017-03-19,56.47255555555556,8.067507936507937,9.611822985422853
2017-03-26,68.13733333333332,9.73390476190476,9.276266446628544
2017-04-02,88.33694444444441,12.67701587301587,15.054386908331603
2017-04-09,18.711444444444442,2.6730634920634926,5.998085149121673
2017-04-16,8.128,1.161142857142857,2.0446834905043554
2017-04-23,12.601222222222223,1.8001746031746029,2.8018368125999715
2017-04-30,28.391555555555552,4.055936507936509,7.003602066618466
2017-05-07,41.97677777777777,5.996682539682539,8.06749162786932
2017-05-14,19.783777777777775,2.826253968253968,4.379178422913431
2017-05-21,36.124444444444435,5.16063492063492,6.001583220961589
2017-05-28,1.905,0.2721428571428571,0.641465709464477
2017-06-04,4.539999999999999,0.6485714285714285,1.4625323568715014
2017-06-11,40.10377777777777,5.729111111111109,9.103279827598378
2017-06-18,19.699111111111105,2.81415873015873,3.84022053841147
2017-06-25,10.90788888888889,1.5582698412698412,1.9496350676309189
2017-07-02,19.967222222222222,2.8524603174603174,4.876129650856757
2017-07-09,0.6067777777777779,0.0866825396825397,0.17802456140259648
2017-07-16,11.274777777777777,1.610682539682539,3.331403763478937
2017-07-23,12.318999999999996,1.759857142857142,3.577481854955811
2017-07-30,0.01411111111111111,0.002015873015873016,0.005333498674685762
2017-08-06,16.08666666666666,2.298095238095237,5.925237468451207
2017-08-13,45.14144444444442,6.448777777777774,6.243089078533194
2017-08-20,29.322944444444445,4.188992063492062,5.739835710989516
2017-08-27,13.71599999999999,1.9594285714285702,3.309107502552405
2017-09-03,22.94472222222221,3.324686507936506,5.731056135373112
2017-09-10,72.00994444444444,10.28713492063492,8.027345455823678
2017-09-17,50.79999999999998,7.2571428571428545,7.030672535938823
2017-09-24,40.23077777777776,5.7472539682539665,7.762859632893839
2017-10-01,33.683222222222234,4.811888888888891,9.531007504609924
2017-10-08,45.00033333333334,6.428619047619049,10.260116136111723
2017-10-15,11.867444444444441,1.695349206349206,2.865156498529037
2017-10-22,25.428222222222228,3.632603174603174,6.955871844574951
2017-10-29,40.273222222222216,5.753317460317458,6.537647410185787
2017-11-05,30.52233333333332,4.360333333333331,5.0811494195586775
2017-11-12,7.464777777777777,1.0663968253968248,1.7766173947589894
2017-11-19,64.3666470588235,9.19523529411764,8.725374794273645
2017-11-26,21.425647058823518,3.0608067226890747,4.682396346676431
2017-12-03,31.70117647058824,4.52873949579832,5.7860706132938065
2017-12-10,46.61647058823527,6.659495798319327,9.011121369756841
2017-12-17,13.641294117647057,1.948756302521008,4.5922202196640205
2017-12-24,1.5688235294117647,0.2241176470588235,0.39854263565650816
2017-12-31,22.994470588235288,3.2849243697478983,3.9510210475900482
2018-01-07,35.54588888888887,5.1115820105820085,5.028895599091496
2018-01-14,60.18388888888891,8.597698412698414,14.496673015773533
2018-01-21,18.852444444444433,2.693206349206348,3.771134079213857
2018-01-28,1.6086666666666662,0.2298095238095238,0.6042373687461644
2018-02-04,24.567444444444444,3.509634920634921,6.938606668958814
2018-02-11,0.23988888888888887,0.03426984126984127,0.0803557073435365
2018-02-18,32.55433333333334,4.650619047619048,7.130426444019749
2018-02-25,20.27766666666666,2.8968095238095226,5.575513762281919
2018-03-04,6.956777777777777,0.9938253968253967,2.106333363867063
2018-03-11,4.58611111111111,0.6551587301587299,1.2964631185511624
2018-03-18,7.15433333333333,1.0220476190476186,2.0509005874496555
2018-03-25,66.39277777777778,9.484682539682542,10.670903264200343
2018-04-01,62.455777777777776,9.031111111111109,10.077032362715956
2018-04-08,42.26277777777777,6.067441798941798,7.940560237000183
2018-04-15,53.721000000000004,7.674428571428572,8.998246674798626
2018-04-22,19.586222222222222,2.7980317460317456,5.619955818068498
2018-04-29,78.5425,11.220357142857145,9.269334324139882
2018-05-06,50.26377777777777,7.240679894179893,10.570171516965688
2018-05-13,110.36299999999997,15.766142857142857,9.526096421215307
2018-05-20,86.07777777777773,12.29682539682539,13.803770959836948
2018-05-27,42.164,6.02342857142857,7.316349573460526
2018-06-03,59.02683333333329,8.432404761904756,7.089419436834354
2018-06-10,1.382888888888889,0.19755555555555554,0.4951089679729622
2018-06-17,18.217444444444435,2.6024920634920625,4.1802634994370225
2018-06-24,32.187444444444445,4.5982063492063485,7.301145809015948
2018-07-01,14.746111111111109,2.106587301587301,2.092708781897942
2018-07-08,25.583444444444442,3.654777777777777,7.495212729675956
2018-07-15,0.874888888888889,0.12498412698412698,0.2797444792109445
2018-07-22,10.95022222222222,1.5643174603174599,1.9437686448277194
2018-07-29,35.362444444444435,5.051777777777776,5.892206355798144
2018-08-05,15.090588235294115,5.549579831932771,3.4788613021218007
2018-08-12,0.0,0.0,0.0
2018-08-19,25.27300000000001,3.610428571428573,7.573819130291724
2018-08-26,3.556,0.508,0.8912226969233441
2018-09-02,1.6584705882352924,0.2849495798319325,0.5856553401184271
2018-09-09,77.66755555555557,11.205902116402118,11.088971037582144
2018-09-16,56.28922222222222,8.04131746031746,11.385271307854428
2018-09-23,20.92683333333332,2.9895476190476167,3.788600586866511
2018-09-30,69.13033333333334,9.875761904761907,17.42252985442276
2018-10-07,82.43722222222225,11.90139417989418,9.699984290175957
2018-10-14,42.30511111111112,6.143574603174603,7.6822857189016425
2018-10-21,43.6730588235294,6.239008403361341,5.585768394230322
2018-10-28,13.476941176470586,1.9252773109243695,2.9387485137698817
2018-11-04,43.51866666666665,6.21695238095238,5.530142165281108
2018-11-11,23.988944444444442,3.4269920634920625,5.0013416203439185
2018-11-18,20.29177777777777,2.898825396825396,3.7364890186826574
2018-11-25,72.84155555555557,10.40593650793651,10.845062462569233
2018-12-02,32.63899999999998,4.662714285714284,5.496527108191479
2018-12-09,8.725647058823528,1.246521008403361,2.5589505270714703
2018-12-16,5.315058823529411,0.759294117647059,1.6159093889213711
2018-12-23,0.4482352941176469,0.06403361344537814,0.16941701672531237
2018-12-30,0.2689411764705882,0.03842016806722688,0.10165021003518745
2019-01-06,12.939944444444446,1.8485634920634917,4.58636034740066
2019-01-13,26.557111111111116,3.793873015873017,5.515927702130384
2019-01-20,4.7413333333333325,0.6773333333333332,1.2202770821947224
2019-01-27,0.8466666666666665,0.12095238095238095,0.24520107228197757
2019-02-03,5.968999999999999,0.8527142857142855,1.9856145041549174
2019-02-10,0.6773333333333333,0.09676190476190474,0.23386310587339074
2019-02-17,2.8081111111111112,0.40115873015873016,0.7365727103227735
2019-02-24,30.621111111111116,4.374444444444445,6.529474330275314
2019-03-03,49.036111111111126,7.00515873015873,7.395906300156069
2019-03-10,16.933388888888892,2.419055555555555,5.548803922609558
2019-03-17,13.617222222222225,1.9453174603174606,4.055192323430281
2019-03-24,60.70599999999999,8.672285714285714,8.2132737141721
2019-03-31,69.05983333333334,9.865690476190474,14.583369723207616
2019-04-07,107.37149999999994,15.44193121693121,15.569017285803827
2019-04-14,26.48655555555554,3.78379365079365,3.8423184765912595
2019-04-21,72.89800000000001,10.414,12.065943362975522
2019-04-28,46.32677777777777,6.6181111111111095,9.868502364312882
2019-05-05,0.0,0.0,0.0
2019-05-12,55.0051111111111,7.8578730158730155,10.588110804629705
2019-05-19,49.36066666666666,7.0515238095238075,6.626040051628553
2019-05-26,77.86511111111109,11.1235873015873,8.957003076337786
2019-06-02,79.82655555555554,11.403793650793652,9.144406585215624
2019-06-09,35.26366666666667,5.0376666666666665,10.356795154413332
2019-06-16,24.239166666666662,3.4627380952380933,3.676693289270792
2019-06-23,0.21166666666666667,0.030238095238095238,0.08000248012028643
2019-06-30,6.335058823529413,0.9341792717086835,1.913138599382062
2019-07-07,43.54688888888889,6.220984126984125,8.301284973486599
2019-07-14,29.48849999999998,4.212642857142855,5.078807145112559
2019-07-21,12.375444444444433,1.7679206349206331,3.887894050533608
2019-07-28,21.307777777777783,3.0439682539682544,6.847256298843021
2019-08-04,11.966222222222214,1.7312989417989408,3.943487227540748
2019-08-11,0.1411111111111111,0.020158730158730164,0.053334986746857625
2019-08-18,14.040555555555553,2.0057936507936502,3.157073097044725
2019-08-25,0.4656666666666667,0.06652380952380953,0.17600545626463016
2019-09-01,0.9454444444444445,0.13506349206349205,0.29603213034205655
2019-09-08,5.658555555555555,0.8083650793650794,1.6975026513031426
2019-09-15,18.386777777777766,2.6266825396825384,4.3954992743842265
2019-09-22,51.223333333333315,7.3176190476190435,7.067070702275895
2019-09-29,45.49422222222221,6.518325396825394,6.526195793168306
2019-10-06,41.1903888888889,5.897108465608465,10.990276884546226
2019-10-13,15.88911111111111,2.2698730158730154,2.8010347538265474
2019-10-20,23.579666666666654,3.368523809523809,4.235297729853869
2019-10-27,64.33255555555553,9.190365079365074,8.136845543041598
2019-11-03,45.199277777777766,6.457039682539681,7.246991144428987
2019-11-10,36.90055555555554,5.271507936507935,8.953742530481058
2019-11-17,58.9421111111111,8.420301587301587,8.93412023470992
2019-11-24,47.65322222222221,6.807603174603174,9.33400538701952
2019-12-01,8.91822222222222,1.2917714285714283,2.723684885556724
2019-12-08,8.325555555555555,1.1893650793650794,2.479977585518652
2019-12-15,23.805500000000002,3.4007857142857136,5.065754627206502
2019-12-22,6.783666666666665,0.9690952380952379,2.1661203360499
2019-12-29,10.892117647058821,1.5608193277310922,3.8009135249275356
2020-01-05,14.164235294117642,2.089274509803921,4.578583884411632
2020-01-12,0.49305882352941177,0.07043697478991597,0.18635871839784368
2020-01-19,0.3668888888888889,0.07021957671957672,0.15931024085429554
2020-01-26,37.2334705882353,5.3190672268907555,11.046205034850184
2020-02-02,10.936941176470583,1.5624201680672263,2.7442871627156435
2020-02-09,1.9614444444444443,0.28020634920634924,0.6903785913528012
2020-02-16,4.797777777777777,0.6853968253968251,1.370674545793274
2020-02-23,39.08777777777778,5.583968253968253,9.459333407778878
2020-03-01,7.051777777777778,1.0073968253968253,2.0610848993396402
2020-03-08,3.6124444444444452,0.5160634920634921,0.9287985067673384
2020-03-15,32.83655555555555,4.690936507936506,7.404042329811093
2020-03-22,13.560777777777771,1.9372539682539671,2.9520688121354093
2020-03-29,16.32655555555555,2.332365079365079,6.0403523866618904
2020-04-05,19.374999999999986,2.7678571428571415,3.6953929279099853
2020-04-12,17.63888888888888,2.5198412698412684,3.725595723003118
2020-04-19,35.56,5.08,7.016697338036528
2020-04-26,20.68688888888888,2.9552698412698404,4.203476955489361
2020-05-03,9.835444444444441,1.4050634920634915,3.0530918850397133
2020-05-10,6.180666666666667,0.8829523809523808,1.669322954961936
2020-05-17,15.127111111111105,2.161015873015873,3.972810713097439
2020-05-24,11.952111111111106,1.7074444444444437,2.984469784539604
2020-05-31,57.47077777777778,8.210111111111111,9.256070269583113
2020-06-07,18.965333333333326,2.7093333333333325,4.457497587749842
2020-06-14,30.945666666666643,4.420809523809521,7.017122947955465
2020-06-21,50.136777777777766,7.162396825396824,7.3706456226481025
2020-06-28,23.424444444444433,3.3463492063492044,3.6145366736795617
2020-07-05,80.1228888888889,11.446126984126987,12.007157336822367
2020-07-12,52.39455555555552,7.484936507936504,6.0951674620791305
2020-07-19,21.194888888888865,3.0278412698412667,5.148755538292778
2020-07-26,67.59222222222222,9.656031746031747,10.561516862919424
2020-08-02,28.828999999999983,4.118428571428569,4.330501432210976
2020-08-09,0.8325555555555555,0.11893650793650795,0.29018675593262866
2020-08-16,34.6992222222222,4.957031746031742,5.7563133265969135
2020-08-23,61.59499999999999,8.799285714285709,10.006499649808536
2020-08-30,37.05577777777776,5.293682539682539,6.4475844549917944
2020-09-06,83.87644444444437,11.982349206349198,12.399089933705389
2020-09-13,76.8632222222222,10.980460317460317,12.314564564150814
2020-09-20,44.92977777777777,6.418539682539682,7.083874726207936
2020-09-27,13.673666666666664,1.9533809523809522,2.538126048297569
2020-10-04,47.240222222222215,6.748603174603172,6.6519641267447245
2020-10-11,9.270999999999995,1.324428571428571,2.436967134149662
2020-10-18,21.519444444444435,3.0742063492063476,5.8059691148504875
2020-10-25,33.21755555555554,4.745365079365079,4.800798882400561
2020-11-01,60.35322222222222,8.62188888888889,9.188544344422095
2020-11-08,35.06083333333333,5.053039682539681,5.665285334841312
2020-11-15,71.1482222222222,10.164031746031744,9.111619888013532
2020-11-22,50.21811111111111,7.174015873015871,10.910647932962288
2020-11-29,34.699222222222225,4.957031746031745,7.987400874781091
2020-12-06,29.873222222222207,4.267603174603173,5.268031600506975
2020-12-13,3.1044444444444443,0.4434920634920635,0.8919666925335847
2020-12-20,5.531555555555555,0.7902222222222223,1.5243275068500857
2020-12-27,85.16055555555553,12.165793650793645,16.882748744871456
2021-01-03,6.290235294117648,1.585009803921569,2.6732674236697345
